STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
01,127,020600,2,1485,+33.806957,-087.190854
01,127,020700,1,1790,+33.850380,-087.197636
01,127,020700,2,1349,+33.875776,-087.206125
01,127,020801,1,1046,+33.830448,-087.091418
01,127,020801,2,1432,+33.872350,-087.125813
01,127,020802,1,1262,+33.981307,-087.190477
01,127,020802,2,1053,+33.952222,-087.141098
01,127,020802,3,863,+33.923198,-087.193106
01,127,020900,1,1448,+33.947718,-087.359956
01,127,020900,2,1533,+33.964486,-087.316371
01,127,020900,3,1204,+33.967716,-087.248505
01,127,020900,4,804,+33.922390,-087.270947
01,127,021000,1,1067,+33.953068,-087.497748
01,127,021000,2,1258,+33.919436,-087.429964
01,127,021000,3,1122,+33.973779,-087.445782
01,127,021100,1,900,+33.902166,-087.525419
01,127,021100,2,820,+33.950692,-087.585431
01,127,021100,3,482,+33.902302,-087.575872
01,127,021100,4,984,+33.888991,-087.519743
01,127,021200,1,684,+33.838347,-087.480525
01,127,021200,2,629,+33.843775,-087.393916
01,127,021200,3,1787,+33.885843,-087.384185
01,127,021300,1,1271,+33.736674,-087.411999
01,127,021300,2,1235,+33.726868,-087.363683
01,127,021300,3,1025,+33.627356,-087.304250
01,127,021400,1,1219,+33.745898,-087.286736
01,127,021400,2,989,+33.681852,-087.264170
01,127,021400,3,514,+33.725637,-087.278014
01,127,021400,4,877,+33.740180,-087.250171
01,127,021500,1,477,+33.748412,-087.168024
01,127,021500,2,755,+33.772654,-087.175160
01,127,021500,3,814,+33.763453,-087.195002
01,127,021500,4,873,+33.705123,-087.180435
01,127,021600,1,1107,+33.680683,-087.079611
01,127,021600,2,561,+33.643246,-087.157863
01,127,021700,1,978,+33.720751,-087.069188
01,127,021700,2,1256,+33.738713,-087.053505
01,127,021700,3,1256,+33.755629,-087.092796
01,127,021700,4,1000,+33.715825,-087.113124
01,127,021800,1,984,+33.771101,-087.046424
01,127,021800,2,1380,+33.758744,-087.035880
01,127,021800,3,1080,+33.793810,-087.084792
01,127,021900,1,1287,+33.811948,-086.996949
01,127,021900,2,959,+33.850238,-087.036874
01,129,043900,1,463,+31.650323,-088.265787
01,129,043900,2,1031,+31.587690,-088.382111
01,129,043900,3,1054,+31.654608,-088.397329
01,129,044000,1,954,+31.565028,-088.126159
01,129,044000,2,716,+31.455135,-088.228418
01,129,044000,3,741,+31.458181,-088.325527
01,129,044000,4,1333,+31.525078,-088.268060
01,129,044100,1,1009,+31.502803,-088.024738
01,129,044100,2,909,+31.383550,-088.136703
01,129,044100,3,1118,+31.449412,-087.984976
01,129,044200,1,808,+31.261890,-088.055800
01,129,044200,2,727,+31.253541,-088.009324
01,129,044200,3,920,+31.180654,-088.081207
01,129,044200,4,784,+31.260783,-088.116051
01,129,044200,5,371,+31.192109,-087.982998
01,129,044300,1,901,+31.286827,-088.269387
01,129,044300,2,946,+31.205131,-088.370433
01,129,044300,3,603,+31.357223,-088.416059
01,131,034700,1,1283,+32.160942,-087.390077
01,131,034801,1,1007,+32.043787,-087.354999
01,131,034801,2,1148,+32.006956,-087.322152
01,131,034802,1,698,+31.998058,-087.306037
01,131,034802,2,384,+31.983877,-087.315621
01,131,034802,3,595,+31.982902,-087.203849
01,131,034802,4,914,+32.017384,-087.275445
01,131,035100,1,453,+32.044791,-087.523877
01,131,035100,2,1074,+31.927015,-087.555764
01,131,035100,3,1005,+31.988765,-087.599778
01,131,035100,4,551,+32.067701,-087.590717
01,131,035200,1,750,+31.918270,-087.011575
01,131,035200,2,738,+31.885622,-087.391140
01,133,965501,1,1137,+34.219810,-087.240281
01,133,965501,2,1082,+34.224817,-087.143560
01,133,965502,1,1028,+34.133690,-087.256269
01,133,965502,2,944,+34.036909,-087.203368
01,133,965502,3,756,+34.052061,-087.231746
01,133,965503,1,875,+34.054024,-087.163346
01,133,965503,2,882,+34.084686,-087.130825
01,133,965503,3,876,+34.164203,-087.161882
01,133,965601,1,1419,+34.033690,-087.344252
01,133,965601,2,658,+34.127503,-087.382198
01,133,965602,1,1550,+34.210318,-087.436778
01,133,965602,2,773,+34.156013,-087.433374
01,133,965602,3,805,+34.160309,-087.379126
01,133,965700,1,745,+34.249727,-087.600372
01,133,965700,2,1340,+34.233425,-087.617118
01,133,965700,3,1003,+34.248886,-087.623508
01,133,965700,4,1605,+34.280139,-087.581657
01,133,965800,1,1187,+34.236737,-087.526186
01,133,965800,2,619,+34.159997,-087.582695
01,133,965800,3,1007,+34.218654,-087.578576
01,133,965800,4,702,+34.214516,-087.611305
01,133,965800,5,542,+34.216352,-087.628393
01,133,965900,1,604,+34.104968,-087.562146
01,133,965900,2,703,+34.051639,-087.521993
01,133,965900,3,698,+34.036413,-087.561527
