walking_dist,walkability_score,walkability_category,pct_black,black_category
5.222637851541626,0,Very Poor,23.869612383464485,Low % Black (<50%)
6.679756918985423,0,Very Poor,30.665475469195975,Low % Black (<50%)
2.8483726248027144,20,Poor,30.665475469195975,Low % Black (<50%)
4.449028794412617,10,Very Poor,30.665475469195975,Low % Black (<50%)
0.6891023649446357,40,Fair,91.55972616969024,High % Black (>50%)
0.7860365118620056,40,Fair,91.55972616969024,High % Black (>50%)
1.2725713646588044,30,Poor,91.55972616969024,High % Black (>50%)
6.675407309828874,0,Very Poor,28.988126132718442,Low % Black (<50%)
3.720779947059043,10,Very Poor,28.988126132718442,Low % Black (<50%)
1.273192737395454,30,Poor,43.0192338402389,Low % Black (<50%)
6.009917108876931,0,Very Poor,43.0192338402389,Low % Black (<50%)
2.755788087041893,20,Poor,43.0192338402389,Low % Black (<50%)
1.688269725477525,30,Poor,52.216100298937796,High % Black (>50%)
1.180608199634633,30,Poor,52.216100298937796,High % Black (>50%)
1.659065206854984,30,Poor,52.216100298937796,High % Black (>50%)
3.1267476108218277,10,Very Poor,52.216100298937796,High % Black (>50%)
0.626965091279655,40,Fair,98.39657936932122,High % Black (>50%)
