walking_dist,walkability_score,walkability_category,pct_black,pct_poverty,pct_no_vehicle,pct_bachelors,median_income,vulnerability_index,vulnerability_category,black_category
0.9500789143375544,40,Fair,77.85352979986804,14.101057579318448,0.7547169811320755,16.789667896678967,47073,-0.07123694511099915,Low,High % Black (>50%)
0.9009904681422198,40,Fair,77.85352979986804,14.101057579318448,0.7547169811320755,16.789667896678967,47073,-0.07123694511099915,Low,High % Black (>50%)
0.2348788944536269,50,Fair,77.85352979986804,14.101057579318448,0.7547169811320755,16.789667896678967,47073,-0.07123694511099915,Low,High % Black (>50%)
0.7450259112431183,40,Fair,77.85352979986804,14.101057579318448,0.7547169811320755,16.789667896678967,47073,-0.07123694511099915,Low,High % Black (>50%)
2.116395541029242,53.056768558951966,Fair,11.156505342551856,3.39409176618479,5.863192182410423,35.97374179431072,156250,-0.5997690241260146,Low,Low % Black (<50%)
2.3208271713870285,51.266490765171504,Fair,11.156505342551856,3.39409176618479,5.863192182410423,35.97374179431072,156250,-0.5997690241260146,Low,Low % Black (<50%)
0.6828886375781377,70.83333333333333,Good,37.52997601918465,8.134115170651029,0.6711409395973155,38.70563674321503,87569,-0.7168934095455732,Low,Low % Black (<50%)
1.298669019598096,60.63324538258576,Good,37.52997601918465,8.134115170651029,0.6711409395973155,38.70563674321503,87569,-0.7168934095455732,Low,Low % Black (<50%)
1.147675444592193,61.00529100529101,Good,37.52997601918465,8.134115170651029,0.6711409395973155,38.70563674321503,87569,-0.7168934095455732,Low,Low % Black (<50%)
2.489219183019126,51.598062953995154,Fair,37.52997601918465,8.134115170651029,0.6711409395973155,38.70563674321503,87569,-0.7168934095455732,Low,Low % Black (<50%)
2.3817216995787094,20,Poor,23.42165521753353,5.20117762512267,0,22.80118255728012,117665,-1.029548007718936,Very Low,Low % Black (<50%)
2.0169759031652728,50.12987012987013,Fair,23.42165521753353,5.20117762512267,0,22.80118255728012,117665,-1.029548007718936,Very Low,Low % Black (<50%)
0.3554252053636895,50,Fair,77.38985868661679,4.627086414536235,0.8569898232458489,37.32129420617005,73441,-0.27372231482012627,Low,High % Black (>50%)
2.5774541116233984,50.36529680365297,Fair,77.38985868661679,4.627086414536235,0.8569898232458489,37.32129420617005,73441,-0.27372231482012627,Low,High % Black (>50%)
2.0791131768302535,20,Poor,54.208084824387015,10.3863204559848,0,12.311780336581045,66875,-0.529592928558997,Low,High % Black (>50%)
5.663191121826339,0,Very Poor,54.208084824387015,10.3863204559848,0,12.311780336581045,66875,-0.529592928558997,Low,High % Black (>50%)
5.261784333950564,0,Very Poor,48.34532374100719,7.27692751949177,0,33.14580403187998,102865,-0.6712852602009917,Low,Low % Black (<50%)
2.9508991263499325,20,Poor,14.932324261388445,3.507495269975258,0.6080259424402107,32.608695652173914,87264,-1.1085540680884192,Very Low,Low % Black (<50%)
1.0780816980874148,30,Poor,14.932324261388445,3.507495269975258,0.6080259424402107,32.608695652173914,87264,-1.1085540680884192,Very Low,Low % Black (<50%)
0.9096896864553172,70.39583333333333,Good,14.932324261388445,3.507495269975258,0.6080259424402107,32.608695652173914,87264,-1.1085540680884192,Very Low,Low % Black (<50%)
5.246871388270969,0,Very Poor,4.465161923454367,1.1776251226692835,1.7266187050359711,39.971035481535125,152056,-1.17204196317593,Very Low,Low % Black (<50%)
3.802179775560168,40.20161290322581,Fair,36.339831248181554,3.8114634855979057,0,26.313594662218513,147674,-0.8978687712141493,Low,Low % Black (<50%)
7.8647147277766045,30.626398210290827,Poor,36.339831248181554,3.8114634855979057,0,26.313594662218513,147674,-0.8978687712141493,Low,Low % Black (<50%)
6.414430760435955,30.050761421319802,Poor,36.339831248181554,3.8114634855979057,0,26.313594662218513,147674,-0.8978687712141493,Low,Low % Black (<50%)
2.3916636633651063,20,Poor,71.61623269997655,15.981169474727452,0,22.058823529411764,68281,-0.1885596252487415,Low,High % Black (>50%)
1.9386829383473971,30,Poor,71.61623269997655,15.981169474727452,0,22.058823529411764,68281,-0.1885596252487415,Low,High % Black (>50%)
3.2528862763617385,40.11816838995568,Fair,84.92731446059678,38.026013771996944,0,19.980019980019986,47849,0.46141225362448335,Moderate,High % Black (>50%)
2.020082766848522,50.241379310344826,Fair,84.92731446059678,38.026013771996944,0,19.980019980019986,47849,0.46141225362448335,Moderate,High % Black (>50%)
4.966632284041905,40.96871846619576,Fair,84.92731446059678,38.026013771996944,0,19.980019980019986,47849,0.46141225362448335,Moderate,High % Black (>50%)
2.968297562976127,20,Poor,84.92731446059678,38.026013771996944,0,19.980019980019986,47849,0.46141225362448335,Moderate,High % Black (>50%)
3.459803397666124,41.282051282051285,Fair,28.328521013795317,8.944917295647985,0,35.45284531124766,121620,-0.8859560070639981,Low,Low % Black (<50%)
1.8081946636509376,63.43283582089552,Good,28.328521013795317,8.944917295647985,0,35.45284531124766,121620,-0.8859560070639981,Low,Low % Black (<50%)
2.2649036250885457,51.34715025906736,Fair,28.328521013795317,8.944917295647985,0,35.45284531124766,121620,-0.8859560070639981,Low,Low % Black (<50%)
5.524625001553432,30.40816326530612,Poor,20.399724328049626,6.547208821502412,0,34.332988624612206,153864,-1.0379867097177862,Very Low,Low % Black (<50%)
2.6526402127580253,50.53593179049939,Fair,72.1003754198775,3.7096774193548385,0,32.22191855698278,77332,-0.4513051874511429,Low,High % Black (>50%)
2.7166416046329553,50.11787819253438,Fair,72.1003754198775,3.7096774193548385,0,32.22191855698278,77332,-0.4513051874511429,Low,High % Black (>50%)
4.749151826214473,40.63876651982379,Fair,72.1003754198775,3.7096774193548385,0,32.22191855698278,77332,-0.4513051874511429,Low,High % Black (>50%)
1.118470925969652,60.07662835249042,Good,72.1003754198775,3.7096774193548385,0,32.22191855698278,77332,-0.4513051874511429,Low,High % Black (>50%)
1.3148247107509912,30,Poor,62.409200968523,16.737416616130986,1.2237762237762235,17.57281553398058,70804,-0.15744625649727204,Low,High % Black (>50%)
2.05922924925746,50.56925996204934,Fair,35.058621675722044,10.037174721189592,0,29.445119481571485,107426,-0.7775663368690294,Low,Low % Black (<50%)
